policy_id,policy_name,category,subcategory,region_scope,age_min,age_max,employment_condition,housing_condition,income_condition_text,apply_start_date,apply_end_date,apply_status,source_org,source_url,summary,source_type
20250310005400110606,체계적인 지식재산 인재 및 리더 양성,취업,취업지원,기타,0,0,unknown,unknown,,2025-03-01,2025-12-31,closed,한국발명진흥회,,"지식재산 전문인력 양성 중점대학 운영 및 산학협동현 캠퍼스특허유니버시아드 운영 ㅇ 권역별 9개의 지식재산 중점대학을 지정하여 지식재산 교육을 강화하고, 대학특성/지역별 주력산업 등과 연계한 IP융합전공과정 운영(경상대, 전남대, 충북대, 충남대, 경북대, 강원대, 부산대, 전북대, 제주대) ㅇ 발명사업화, 특허전략 수립 2개 부문에 대해 산학협동형 IP실무교육 및 대회 경진대회를 개최하여 기업이 필요로 하는 지식재산 인재 양성 교육지원 체계적인 지식재산 인재 및 리더 양성",api
20250310005400110605,지식재산 기반 창업촉진(IP 디딤돌 프로그램),취업,창업지원,기타,0,0,unknown,unknown,,2025-01-01,2025-12-31,closed,한국발명진흥회,https://www.kipo.go.kr/ko/kpoContentView.do?menuCd=SCD0200313,"개인 및 예비창업자를 대상으로 창의적 아이디어를 기술적으로 발전시켜 사업아이템을 도출하고, 이에 대한 지식재산 컨설팅 및 권리화 지원 ㅇ 한국발명진흥회 및 전국 17개소의 지역지식재산센터(RIPC)를 통해, 지역별 예비창업자의 아이디어에 대한 기초상담, 창업아이템으로의 고도화/권리화 지원 ㅇ 우수창업기업 대상 IR 심화컨설팅 실시, 데모데이 개최를 통해 특허 기반 초기창업기업의 사업화 및 투자유치 지원 벤처,중소기업 지식재산 기반 창업촉진(IP 디딤돌 프로그램)",api
20250309005400210602,서울형 강소기업 육성 지원,취업,취업지원,서울,0,0,unknown,unknown,,2025-01-01,2025-12-31,closed,경제일자리기획관,,"청년에게는 우수 중소기업에서 일할 기회를, 중소기업에게는 청년 인재를 채용할 기회를 제공하여 청년과 중소기업의 일자리 미스매치 해소를 통한 청년 일자리 확대에 기여 ㅇ (사업 근거) - 청년고용촉진 특별법 제3조(국가 및 지방자치단체 등의 책무), 제7조 - 서울특별시 일자리정책 기본조례 제7조(보조금 지원 사업) - 서울특별시 강소기업 육성 및 지원 조례 (’19. 3. 28. 제정) ㅇ (추진 경과) - (‘16년)「서울형 강소기업 선정을 통한 청년채용지원 및 일자리질 개선계획」수립 - (‘19년) 서울특별시 강소기업 육성 및 ",api
20250307005400210600,부천 청년 사진 Dream(드림),취업,자격증지원,경기,18,39,job_seeking,unknown,,2025-03-01,2025-11-30,closed,부천시,https://apply.jobaba.net/bsns/bsnsDetailView.do?bsnsSeq=4198,"부천시 청년 구직자의 고용 촉진을 위하여 청년의 자격증 시험·취업에 필요한 증명사진 지원 □ 지원대상 : 신청일 기준 부천시 거주 청년(18 ~ 39세) ※ 2025년 기준 1986년~2007년 출생자로, 2007년 출생자는 취업목적 특성화고교 졸업예정자로 제한 □ 지원내용 : 청년의 자격증 시험·취업에 필요한 증명사진(파일포함) 지원 ※ 1인 연1회 지원 □ 이용업체 : 팰리스 스튜디오(부천시 원미구 중동로 100, 303호) □ 이용규정안내 ○ 이용횟수 : 1인당 연간 1회 가능 ※ 선정 후 한 달 이내 미촬영 시 자격 소멸 ○",api
20250305005400110592,AI 보안관제 전문인력 양성(5기) 교육,취업,교육훈련,all,0,34,job_seeking,unknown,,2025-03-17,2025-04-18,closed,한국인터넷진흥원,https://academy.kisa.or.kr,"사이버보안 분야(보안관제) 취업을 희망하는 청년 구직자 대상 정보보호 기초 및 보안관제 직무 교육(총 200시간) 운영 학업장려금 지급, 우수 수료생 해외연수, 교육과정 수료생 대상 취업지원(채용형 인턴십 등) 프로그램 제공 교육지원 AI 보안관제 전문인력 양성(5기) 교육",api
20250305005400110591,K-Shield 주니어 14기 정규과정,취업,교육훈련,all,0,34,unknown,unknown,,2025-03-24,2025-06-25,closed,한국인터넷진흥원,https://academy.kisa.or.kr,"사이버보안 분야 입문 및 진출을 희망하는 청년 대상 정보보호 기초 교육(80시간 이상)과 직무 교육(300시간 이상) 운영 학업장려금 지급, 우수 수료생 해외연수, 교육과정 수료생 대상 취업지원(인턴십 연계 등) 교육지원 K-Shield 주니어 14기 정규과정",api
20250304005400210578,청춘어람 육성사업,취업,취업지원,기타,18,45,unknown,unknown,,2025-01-01,2025-12-31,closed,재단법인전라남도관광재단,,"실무형 섬 실무형 섬 실무형 섬 지역 관광 활성화와 경쟁력 강화에 기여합니다. 사전답사, 현장활동비 1백만원, 상품개발비 5백만원 지원 보조금 청춘어람 육성사업",api
20250221005400110546,창업도약패키지(투자병행형) 창업기업 모집,취업,창업지원,all,0,0,unknown,unknown,,,,always,중소벤처기업부,,"도약기 창업기업의 비즈니스 모델 혁신 및 제품·서비스 고도화 지원 사업화자금과 투자유치 동시 지원 보조금,벤처,중소기업 창업도약패키지(투자병행형) 창업기업 모집",api
20250221005400110545,창업도약패키지(대기업협업형) 창업기업 모집,취업,창업지원,all,0,0,unknown,unknown,,,,always,중소벤처기업부,,"도약기 창업기업의 비즈니스 모델 혁신 및 제품·서비스 고도화 지원 사업화자금(최대 2억원) / 대기업 협업 프로그램 등 지원 보조금,벤처,중소기업 창업도약패키지(대기업협업형) 창업기업 모집",api
20250221005400110544,창업도약패키지(일반형) 창업기업 모집,취업,창업지원,all,0,0,unknown,unknown,,,,always,중소벤처기업부,,"도약기 창업기업의 비즈니스 모델 혁신 및 제품·서비스 고도화 지원 사업화자금(최대3억원) / 투자유치, 글로벌시장 진출 등 창업프로그램 지원 중소기업,보조금,벤처 창업도약패키지(일반형) 창업기업 모집",api
20250221005400110543,스타트업 해외전시회 참가기업 모집,취업,창업지원,all,0,0,unknown,unknown,,2025-02-21,2025-12-31,closed,중소벤처기업부,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=172012&pbancEndYn=N,"유망 창업기업의 인도 시장 진출 지원과 글로벌 경쟁력 강화 도모를 위한 전시회 참가 지원 개별 부스 / 글로벌 역량강화 프로그램(전시 마케팅, 시장교육 등) / 현지 투자자, 바이어 발굴 및 홍보 / 항공, 숙박비(기업별 1인, 150만원 한도) / 네트워킹 프로그램 등 보조금,중소기업,벤처 스타트업 해외전시회 참가기업 모집",api
20250221005400110542,초기창업패키지 창업기업 모집,취업,창업지원,all,0,0,unknown,unknown,,,,always,중소벤처기업부,https://www.k-startup.go.kr,"창업 후 3년 이내 초기창업기업의 사업 안정화 및 성장 지원 사업화자금 / 시장진입, 투자유치, 실증 검증 등 창업프로그램 지원 벤처,중소기업,보조금 초기창업패키지 창업기업 모집",api
20250221005400110541,재도전성공패키지 IP전략형 (예비) 재창업기업 지원,취업,창업지원,all,0,0,unknown,unknown,,,,always,중소벤처기업부,,"특허, 실용신안, 디자인 중 1건 이상 출원 또는 등록한 폐업이력을 보유한 (예비)재창업자의 성공적인 재창업 지원 사업화자금, 지식재산(IP) 기반 제품·사업화를 위한 문제해결 컨설팅, 재창업 교육 등 벤처,보조금,중소기업 재도전성공패키지 IP전략형 (예비) 재창업기업 지원",api
20250221005400110540,예비창업패키지 창업기업 모집,취업,창업지원,all,0,0,unknown,unknown,,,,always,중소벤처기업부,https://www.k-startup.go.kr,"혁신적인 기술과 사업모델을 보유한 예비창업자의 성공적인 창업 지원 사업화자금 / BM 고도화, MVP 제작, 멘토링 등 주관기관별 창업프로그램 지원 중소기업,벤처,보조금 예비창업패키지 창업기업 모집",api
20250221005400110539,글로벌 기업 협업 프로그램 창업기업 모집,취업,창업지원,all,0,0,unknown,unknown,,2025-04-01,2025-11-30,closed,중소벤처기업부,,"정부와 글로벌 기업이 협업하여 창업기업의 성장을 지원하고, 글로벌시장 진입 기회 마련 사업화자금, 주관기관 특화 프로그램, 글로벌기업 지원 프로그램 등 중소기업,벤처 글로벌 기업 협업 프로그램 창업기업 모집",api
20250221005400110538,재도전성공패키지 일반형 (예비) 재창업기업 지원,취업,창업지원,all,0,0,unknown,unknown,,2025-03-07,2025-12-31,closed,중소벤처기업부,,"성실한 실패 경험과 우수한 아이템을 보유한 (예비)재창업자의 성공적인 재창업 지원 사업화자금, 재창업 교육 및 멘토링 등 사업화 지원과 민관 협업을 통한 투자 연계, 판로개척 등 성장 촉진 지원 벤처,중소기업 재도전성공패키지 일반형 (예비) 재창업기업 지원",api
20250218005400210447,광주 인공지능사관학교 운영,취업,창업지원,경기,18,39,unknown,unknown,,2025-01-01,2025-12-31,closed,AI반도체과,,"산업계 수요를 반영한 양질의 맞춤형 교육을 지원하여 기업이 원하는 최적의 AI 실무인재 양성과 AI 기술 기반 취‧창업 활성화 도모 - 교육과정 : 온라인 교육(선발과정) + 본 교육(핵심 : AI 빌드업, 실전: AI 엑스퍼트, 프로젝트: AI 마스터) + 취‧창업 역량 강화 - 교육내용 : 5개 전공 과정(10개반 운영) ① AI 모델링 • 머신러닝 및 AI 알고리즘 설계/테스트, 서비스 모델 개발 ② AI 기반 서비스 • AI 모델 프로덕션을 위한 인프라 설계, 서비스 개발 및 프로젝트 관리 ③ AI 플랫폼&인프라 • 데이터 ",api
20250212005400110439,고교생 맞춤형 고용서비스,취업,교육훈련,all,0,0,student,unknown,,,,always,고용노동부,https://www.moel.go.kr/policyitrd/policyItrdView.do?policy_itrd_sn=12,"대학의 우수 인프라를 활용하여 취업을 희망하는 고교 재학생을 대상으로 진로 설계, 희망직업 포트폴리오 작성 및 취업활동계획 수립 지원, 직업훈련·일경험 연계 등 맞춤형 고용서비스를 제공하여 졸업 후 원활한 노동시장 진입 촉진 직업훈련 전·후로 진로상담 및 취업활동계획 수립, 취업역량 강화 프로그램 등 체계적 고용서비스* 지원 * ①진로 탐색, 심층 상담, 직업 포트폴리오 설계 → ②취업 목표 수립 및 활동계획 수립·관리 → ③일경험·직업훈련 프로그램 참여 지원 → ④모의 면접, 현장 직무 체험, 이력서 클리닉 등 취업역량 강화 지원",api
20250212005400110438,직장적응 지원,취업,교육훈련,all,15,34,unknown,unknown,,,,always,고용노동부,https://youth-up.kr/growth,"산업단지 입주기업 등의 CEO‧중간관리자‧인사담당자 대상 청년친화 조직문화 교육‧컨설팅 및 신입직원 대상 직장적응 지원 프로그램(on-borarding)을 제공합니다. ◦ (청년친화 조직문화 교육‧컨설팅) 청년세대 이해 및 커뮤니케이션 방법, 직장내 괴롭힘 및 갑질 예방, 성과관리 전략 및 성공하는 리더십 프로그램 등 제공 ◦ (직장적응 지원 프로그램) 조직 내 성장방법, 협업 커뮤니케이션 스킬, 메일 작성법, 비즈니스 매너, 상호 교류 프로그램, 퍼스널컬러와 이미지메이킹 프로그램 등 제공 * 운영방식 및 운영 프로그램은 자치단체 ",api
20250212005400110437,대학일자리플러스센터,취업,취업지원,all,15,34,unknown,unknown,,,,always,고용노동부,https://www.work.go.kr/jobyoung/weSchEmpConsltRoom/weSchEmpConsltRoomSvcInvite.do?p=t1,"학내 취업지원 인프라 구축과 기초 취업지원 프로그램 운영을 위한 운영비·프로그램비를 지원하여, 대학 내 흩어져 있는 청년 취업지원 인프라를 통합하고 청년에게 원스톱 서비스 제공할 수 있는 기반을 마련 전문 컨설턴트에게 진로,취업 상담 가능 교육프로그램, 취업박람회, 취업컨설팅 등에 참여 가능 정부와 지자체에서 제공하는 진로·취업 지원 서비스를 안내 진로취업전담교수 등을 통해 체계적인 진로지도제공 최대 5년간 운영비 및 프로그램 지원, 3회 우수평가 시 1년 연장 * 거점형 : 연 사업비 지원 4억, 거점형 특화프로그램 운영 * 일반",api
20250212005400110436,취업희망프로그램,취업,취업지원,all,0,0,unknown,unknown,,,,always,고용노동부,https://work24.go.kr/wk/b/a/1120/empSchdInviteCtrList.do,"나의 긍정적인 측면을 찾도록 하여 자신감 회복과 인간관계 향상과 취업, 원만한 사회생활 적응 등을 돕는 집단상담 프로그램 □ 4일 동안 총 24시간 운영(1일 6시간) □ 일·직업가치·나의강점·채용트렌드 이해, 대인관계향상 지원, 희망실현 계획서 작성 등 실시 맞춤형상담서비스 취업희망프로그램",api
20250212005400110435,NCS 기반 능력중심 채용,취업,취업지원,all,0,0,unknown,unknown,,,,always,한국산업인력공단,https://www.ncs.go.kr/index.do,"NCS 기반으로 분석한 직무의 상세 내용 및 직무능력 평가 기준을 바탕으로, 학벌 등 불필요한 스펙(Over-spec)이 아닌, 직무 수행 현장에서 원하는 직업능력, 즉 해당 직무에 맞는 스펙(On-spec)을 갖추었는지 평가하여 직무에 적합한 인재를 선발하는 채용 방식 - (지원내용) 관계부처 합동으로 평등한 기회, 공정한 과정을 위한 블라인드 채용 추진방안(17.7월) 발표, 부문별 가이드라인 제공 및 공공/민간 컨설팅, 정보제공 등 지원 - (전달체계) 지방공기업(행정안전부), 공공기관(고용노동부.기획재정부), 공무원(인사혁신",api
20250212005400110434,청년일자리 강소기업 선정,취업,취업지원,all,0,0,unknown,unknown,,2025-01-01,2027-12-31,open,고용노동부,https://www.moel.go.kr/news/notice/noticeView.do?bbs_seq=20241201913,"중소·중견기업에 대한 인식개선 등을 위해 청년고용 및 기업경쟁력이 우수한 '청년일자리 강소기업'을 선정하여 기업정보 제공 및 홍보 등 지원 □ 청년 지원내용 ○ 청년이 선호하는 근로여건을 갖춘 우수 중소기업 등을 발굴하여 정보를 제공함으로써 구직을 희망하는 청년들에게 양질의 일자리 정보 제공 □ 기업 지원내용 ○ 기업정보 : 워크넷을 통해 기업현황 및 채용정보 제공 ○ 인센티브 : 선정된 기업에는 고용안정장려금, 중소기업 기술혁신개발 등 정부지원사업 선정·선발 시 우대혜택 제공 ※ 일학습병행학습기업 선정, 폭염재난예방 대책설비 지원",api
20250212005400110433,K-Move 스쿨,취업,교육훈련,all,15,34,unknown,unknown,,2025-01-01,2025-12-31,closed,한국산업인력공단,https://www.worldjob.or.kr/new_index.do,"청년과 구인기업이 요구하는 어학 및 직무능력, 생활문화 등에 대한 맞춤형 교육(연수)과정 제공 후 해외취업 연계 □ 교육 프로그램 제공 ○ (현지 실무 교육) 어학, 직무, 현장실습 및 기타교육 등 현지 실무 교육 제공 ○ (전문 직무 교육) IT, 경영사무, 의료, 패션, 디자인, 호텔서비스, 조리, 기계설계 등 다양한 직무 교육 □ 프로그램별 지원자 부담 수준 ○ 대학과정: 지원자 부담 없음 ○ 일반과정: 지원자 부담 일부 가능(정부지원금의 10~20% 수준) □ 프로그램별 참여 비용 지원(교육비 등을 포함하여 1인당 최대 1,",api
20250212005400110432,조기재취업수당,취업,취업지원,all,0,0,job_seeking,unknown,,,,always,고용노동부,https://www.work24.go.kr,"구직급여 수급자격자가 실업의 신고일로부터 14일이 지난 후 재취업한 날의 전날을 기준으로 소정급여일수를 1/2 이상 남기고 재취업한 경우, 12개월 이상 계속 고용되거나 또는 사업을 영위한 경우에 남아 있는 구직급여의 1/2을 조기재취업수당으로 지급하여 구직급여 수급자의 빠른 재취업을 촉진하는 제도 지급기준 - 재취업한 날의 전날을 기준으로 소정급여일수를 1/2 이상 남기고 재취업한 경우, 12개월 이상 계속하여 고용되거나 또는 사업을 영위한 경우에 남아 있는 구직급여의 1/2을 조기재취업수당으로 지급 보조금 조기재취업수당",api
20250212005400110427,취업특강,취업,면접지원,all,0,0,employed,unknown,,,,always,고용노동부,https://work24.go.kr/wk/b/a/1120/empSchdInviteCtrList.do,"고용시장에 대해 이해하고 구직에 필요한 근로기준법, 일자리정보 수집방법, 이력서/자기소개서 작성방법 및 면접요령 등을 빠르게 알 수 있도록 지원하는 강의식 프로그램(과정별 2시간) □ 공통 지원 ○ 청년에게 필요한 교육프로그램으로 이력서/자기소개서 작성, 면접, 일자리정보 수집 등 구직기술 향상 지원 □ 특강 주요내용 ○ 고용24와 함께하는 취업예감: 고용24 소개 및 접속방법, 구직신청 및 일자리정보 탐색 방법, 나의 이해를 위한 고용24 활용법, 고용정책 소개 등 ○ 청년층을 위한 취업특강: 변화된 인재상 및 채용트렌드 이해, ",api
20250212005400110426,국가기간·전략산업직종 훈련,취업,교육훈련,all,15,75,job_seeking,unknown,참여 제한 대상 참고,2025-01-01,2025-12-31,closed,고용노동부,https://www.work24.go.kr/hr/a/a/1100/trnnCrsInf.do,"고용센터 상담 결과 훈련 필요성이 인정되는 구직자 등이 국가기간·전략산업직종 훈련에 참여할 수 있도록 훈련비 등 지원 ○지원과정 : 인력수급 상황, 훈련수요 등을 고려하여 선정된 직종으로서 심사를 통해 지원대상으로 공고된 훈련과정 ※ 세부 훈련정보는 고용24(work24.go.kr)에서 직접 검색, 확인 가능 ○훈련비 지원 : 1회에 한해 훈련비전액 지원(국가에서 훈련기관에 바로 지급) ○훈련장려금 지원 : 위기간(1개월)별 소정훈련일수의 80퍼센트 이상 출석한 경우 월 최대 200,000원의 훈련장려금 지원 바우처 국가기간·전략산",api
20250212005400110425,첨단산업·디지털 핵심 실무인재 양성훈련(K-디지털 트레이닝),취업,교육훈련,all,15,75,unknown,unknown,참여 제한 대상 참고,2025-01-01,2025-12-31,closed,고용노동부,https://www.work24.go.kr,"AI, 빅데이터, 반도체 등 첨단산업·디지털 분야에서 핵심적인 역할을 담당할 인재를 양성하기 위해 고용노동부가 지원하는 훈련 과정 훈련비 전액 지원 바우처 첨단산업·디지털 핵심 실무인재 양성훈련(K-디지털 트레이닝)",api
20250212005400110424,국민취업지원제도,취업,취업지원,all,15,69,job_seeking,unknown,,,,always,고용노동부,https://www.kua.go.kr/uaptm010/selectMain.do,"취업을 원하는 사람에게 취업지원서비스를 종합적으로 제공하고 저소득 구직자에게는 생계를 위한 최소화의 소득을 지원하기 위한 제도 1. 취업지원 서비스(1유형, 2유형 공통) - 취업지원서비스 : 개인별 취업활동계획에 따라 직업훈련, 일경험, 복지 서비스 연계, 취업알선 등 제공 - 사후관리 : 취업지원 기간 종료 후 미취업자 대상 사후관리* 지원 * 취업처 정보제공, 이력서 클리닉 등 구직기술향상 프로그램 제공, 유선상담 등 2. 소득 지원 - 1유형 : 취업지원서비스 참여 등 구직활동의무 이행을 전제로 최저생계 보장을 위한 구직촉진",api
20250212005400110423,고용복지플러스센터,취업,취업지원,all,0,0,unknown,unknown,,,,always,고용노동부,https://www.workplus.go.kr/intro/centerJob.do,"일자리, 복지, 서민금융 서비스를 한 곳에서 One-stop 지원 1. 종합고용서비스(고용센터), 지역 맞춤 고용서비스(지자체 일자리센터), 복지서비스(시.군.구 복지지원팀), 서민금융 서비스(신용회복위원회, 자산관리공사, 미소금융 등) 및 대상별 특화 고용서비스(새일센터, 중장년일자리희망센터, 제대군인지원센터) 제공 2. 서비스 지원 (종합고용서비스 고용센터) - 실직자 생계안정을 위한 구직급여 및 재취업 지원, 구인.구직자 맞춤형 취업지원, 일자리 창출과 취약계층 등을 지원하는 고용안전 사업 등 종합 고용 서비스 제공 (복지상담",api
20250212005400110422,마음똑똑心+,취업,취업지원,all,0,0,job_seeking,unknown,,,,always,고용노동부,https://work24.go.kr/wk/b/a/1110/retriveIntro.do,"자기 이해를 통한 구직의욕 향상을 집중 지원하는 집단상담프로그램 □ 2∼3일 동안 총 12시간 운영 □ 나의 상황, 생애적 관점에서의 관계형성, 내가 활용할 수 있는 사회적 자원 등에 대한 이해를 돕는 다양한 활동 실시 맞춤형상담서비스 마음똑똑心+",api
20250212005400110421,성취프로그램,취업,취업지원,all,0,0,job_seeking,unknown,,,,always,고용노동부,https://work24.go.kr/wk/b/a/1120/empSchdInviteCtrList.do,"구직기술 향상을 통해 자신감 회복을 지원하는 집단상담 프로그램 □ 4일 동안 총 24시간 운영(1일 6시간) □ 취업정보 수집, 지원서류 작성, 모의면접 등 실시 맞춤형상담서비스 성취프로그램",api
20250212005400110420,일반고 특화훈련,취업,교육훈련,all,17,19,unknown,unknown,참여 제한 대상 참고,2025-01-01,2025-12-31,closed,고용노동부,https://www.work24.go.kr,"대학 진학이 아닌 취업을 희망하는 일반계고 3학년생에게 맞춤형 직업능력개발훈련 기회 제공 □ 지원과정 ○ 직업능력심사평가원의 일반고 특화심사를 거쳐 일반고 특화 직업능력개발훈련 지원대상으로 공고된 훈련과정 ※ 세부 훈련정보는 고용24(work24.go.kr)에서 직접 검색, 확인 가능 □ 지원내용 ○ 훈련비 전액 및 훈련장려금 월 최대 200천원 ※ 단위기간(1개월)별 출석률이 80퍼센트 이상인 경우 지원 바우처 일반고 특화훈련",api
20250211005400110419,(국민연금) 실업크레딧 지원,취업,취업지원,all,18,60,job_seeking,unknown,,,,always,고용노동부,http://www.moel.go.kr/policy/policyinfo/safety/list7.do,"실업자의 노후소득 보장을 강화하기 위해 구직급여 수혜기간 동안 국민연금 보험료의 일부를 지원하고 그 기간을 연금 가입기간으로 산입하는 제도 - 지원기간 : 구직급여 수급기간으로 하되, 1인 생애 최대 12개월 까지 지원 - 지원금액 : 연금 보험료는 인정소득의 9퍼센트이며, 이중 국가 지원 보험료는 연금 보험료의 75퍼센트 * 인정소득은 구직급여기초임금일액*에 30일을 곱하여 월액으로 환산한 값의 1/2이며, 상*하한선은 보건복지부 장관이 고시 : 구직급여기초임금일액 - 퇴직 전 3개월간 평균임금 * 실직자 국민연금 보험료의 75퍼",api
20250211005400110418,월드잡플러스(해외통합정보망),취업,취업지원,all,0,99,unknown,unknown,,2025-01-01,2025-12-31,closed,한국산업인력공단,https://www.worldjob.or.kr/new_index.do,"해외취업을 희망하는 청년들에게 해외일자리 정보, 해외 생활정보, 취업비자 등 다양한 해외취업 정보제공 등을 통해 해외취업 활성화 도모 해외취업을 희망하는 청년들에게 해외일자리 정보, 해외 생활정보, 취업비자 등 다양한 해외취업 정보제공 등을 통해 해외취업 활성화 도모 해외진출 월드잡플러스(해외통합정보망)",api
20250211005400110417,청소년·청년 근로권익센터,취업,취업지원,all,15,34,employed,unknown,,2025-02-01,2025-12-31,closed,고용노동부,http://www.youthlabor.co.kr/,"청소년·청년 근로자의 근로조건보호를 위한 근로 상담(온라인,전화,카톡) 및 무료 권리구제 등 지원 □ 무료 상담 및 권리 구제 ○ 다양하고 쉬운 상담 창구를 통한 무료 근로 상담 지원 - 전화상담(1644-3119) - 온라인상담(www.youthlabor.co.kr) - 카카오톡상담(카카오톡ID: 청소년근로권익센터) ○ 상담 후 진정이 필요한 경우, 보호위원(노동법률 전문가) 배정 후 진정 대리 등 권리구제 지원 맞춤형상담서비스 청소년·청년 근로권익센터",api
20250211005400110414,단기집단상담프로그램,취업,취업지원,all,0,0,job_seeking,unknown,,,,always,고용노동부,https://work24.go.kr/wk/b/a/1120/empSchdInviteCtrList.do,"구직자가 취업의욕 고취 및 직업기초능력 향상 등 필요한 부분만을 선택하여 습득할 수 있도록 지원하는 체험·실습식 프로그램(과정별 3시간) 취업의욕 고취, 심리안정지원, 대화기술 등 직업기초능력 향상 지원 맞춤형상담서비스 단기집단상담프로그램",api
20250211005400110413,K-디지털 기초역량훈련,취업,교육훈련,all,15,75,unknown,unknown,참여 제한 대상 참고,,,always,고용노동부,https://www.work24.go.kr,"노동시장 참여자가 디지털 역량 부족으로 노동시장 진입/적응에 어려움을 겪지 않도록 디지털 기초역량 개발 지원 □ 국민내일배움카드 훈련비 지원 한도(5년간 300~500만원) 외 50만원(지급 후 1년 한도)의 크레딧 추가 지급 ※ 추가 지급된 크레딧은 정해진 K-디지털 기초역량훈련(K-Digital Credit) 훈련과정 수강에만 사용 가능하며, 훈련생 개인은 훈련비의 10퍼센트를 부담해야 함 바우처 K-디지털 기초역량훈련",api
20250211005400110411,해외취업알선,취업,취업지원,all,0,0,job_seeking,unknown,,2025-01-01,2025-12-31,closed,한국산업인력공단,https://www.worldjob.or.kr/new_index.do,"대한민국 인재채용을 희망하는 해외업체에 구인서비스, 해외취업을 희망하는 구직자에게 일자리정보 제공 □ 구직자 지원내용 ○ 해외 일자리 정보 제공 ○ 필요 시 상담제공(홈페이지 해외취업상담에서 별도 신청) □ 구인기업 지원내용 ○ 구인조건에 적합한 구직자 모집, 알선 서비스 제공 ○ 요청 시 면접 지원서비스 제공(면접장소) 해외진출 해외취업알선",api
20250207005400110410,대학 재학생 맞춤형 고용서비스,취업,교육훈련,all,0,0,student,unknown,,,,always,고용노동부,https://www.work.go.kr/schoolToWork/index.do,청년들에게 재학 중 고용서비스 조기 지원을 위해 심층상담에 기반한 맞춤형 훈련·일경험 서비스를 제공하고 청년의 원활한 학교-노동시장 이행을 지원하고자 선정 대학에 인건비·프로그램비·수당 등을 지원 □ (저학년) 심층 상담을 통해 '개인별 희망 직업 포트폴리오' 설계 후 진로역량 강화 프로그램 제공 □ (고학년) 1:1 심층상담 기반의 '개인별 취업활동계획' 수립 후 맞춤형 고용서비스 제공 맞춤형상담서비스 대학 재학생 맞춤형 고용서비스,api
20250204005400110409,청년 국가기술자격시험 응시료 지원사업,취업,취업지원,all,0,34,job_seeking,unknown,,,,always,한국산업인력공단,https://www.q-net.or.kr/man001.do?gSite=Q,"청년의 구직활동과 경력개발의 경제적 부담을 완화하기 위한 사업 - 34세 이하 청년을 대상(소득 및 취업 여부 무관)으로 한국산업인력공단이 시행하는 국가기술자격 시험(‘25년 기준 488종목)에 응시하는 경우 응시료의 50%를 선 지원 - 1인당 총 3회 지원으로 제한하고, 지원금 소진 시까지 한정 바우처 청년 국가기술자격시험 응시료 지원사업",api
20250123005400110401,예술인 고용보험,취업,취업지원,all,0,0,job_seeking,unknown,월평균소득 50만원 이상 / ① 단기예술인(1개월 미만 계약자)은 소득요건 없음 ② 소득요건 미충족 일반예술인도 다른 문화예술용역 계약과의 소득합산 시 50만원 이상인 경우 적용,,,always,고용노동부,https://total.comwel.or.kr,"문화예술용역 계약을 체결한 예술인에 대한 고용보험 적용을 통해 실업급여·출산전후급여 지급을 통한 고용안전망 확충 □ 실업 시 생활안정과 구직활동 촉진을 위한 실업급여 지급 ○ 지급수준: 구직급여일액은 기초일액의 60퍼센트, 상한액은 근로자와 동일(66,000원) * 기초일액: 마지막 이직일 전 1년 간 신고된 보수총액을 해당 기간의 총일수로 나눈 금액 ○ 지급기간: 피보험기간 및 연령에 따라 120 ~ 270일 지급 □ 재직 중 출산전후급여 지급 ○ 지급수준: 1년간 월평균 보수의 100퍼센트(상한액 월 210만원, 하한액 60만원",api
20250123005400110400,청년취업ON,취업,면접지원,all,18,34,unknown,unknown,,,,always,고용노동부,https://work24.go.kr/wk/b/a/1120/empSchdInviteCtrList.do,"직무군별 역량이해와 개인경험을 기반으로 한 효과적인 채용서류와 채용면접준비를 돕는 컨설팅 프로그램 □ 직무중심 채용경향에 부응하여 직무군별 역량과 관련된 개인의 경험(강점)을 연계하는 구직기술 강화 컨설팅 중심 취업프로그램으로 3개의 직무군(경영사무, 영업·마케팅, IT)별로 구분하여 진행 □ 직무군별로 각 2∼4일(총 12시간) 동안 운영 맞춤형상담서비스 청년취업ON",api
20250123005400110399,유연근무제 장려금(사업주 지원),취업,취업지원,all,0,0,employed,unknown,,,,always,고용노동부,http://www.work24.go.kr,"소속 근로자가 일·생활 균형을 위해 유연근무제를 활용하게 하는 중소, 중견기업에게 장려금 지원 ①재택ㆍ원격근무제 - 월 4일~7일 활용: 1개월 지급액 15만원 - 월 8일 ~ 11일 활용 : 1개월 지급액 20만원 - 월 12일 이상 활용 : 1개월 지급액 30만원 - 최대지급액 : 360만원(1년간), 육아기 근로자는 2배 지원(최대 1년간 720만원) 육아기 시차출퇴근제 - 월 6일~11일 활용: 1개월 지급액 20만원 - 월 12일 이상 활용: 1개월 지급액 40만원 - 최대지급액 : 480만원(1년간), 선택근무제 - 월 ",api
